,activity,x-accel,y-accel,z-accel,y-gyr,z-gyr
1189,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1190,2.0,7.14,-0.427,1.27075,-16.14,0.46
1191,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1192,2.0,5.1145,-1.42775,1.35375,-14.34,0.2
1193,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1194,2.0,5.1145,-1.42775,1.35375,-14.34,0.2
1195,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1196,2.0,5.1145,-1.42775,1.35375,-14.34,0.2
1197,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1198,2.0,2.63675,0.51975,3.72975,-13.58,0.11
1199,2.0,6.301,-1.28075,2.93075,-14.26,-4.25
1200,2.0,-3.13075,1.79825,0.82075,-15.63,0.67
1201,2.0,1.38175,-0.8145,-1.96025,-26.37,-7.31
1202,2.0,1.817,0.309,3.24075,-16.26,0.63
1203,2.0,1.38175,-0.8145,-1.96025,-26.37,-7.31
1204,2.0,1.817,0.309,3.24075,-16.26,0.63
1205,2.0,1.38175,-0.8145,-1.96025,-26.37,-7.31
1206,2.0,1.63925,-0.51125,3.00725,-16.76,0.91
1207,2.0,1.38175,-0.8145,-1.96025,-26.37,-7.31
1208,2.0,1.3225,-0.331,2.5865,-17.54,0.79
1209,2.0,1.38175,-0.8145,-1.96025,-26.37,-7.31
1210,2.0,1.57175,-0.08525,0.31175,-20.89,0.06
1211,2.0,-4.9695,-0.303,-1.6795,-20.49,-11.22
1212,2.0,-3.63025,-1.3175,-0.89475,-25.97,-1.83
1213,2.0,-4.9695,-0.303,-1.6795,-20.49,-11.22
1214,2.0,-1.26925,0.68625,0.6785,-30.83,-2.33
1215,2.0,-4.9695,-0.303,-1.6795,-20.49,-11.22
1216,2.0,0.1585,0.544,-1.269,-32.34,-2.34
1217,2.0,-4.9695,-0.303,-1.6795,-20.49,-11.22
1218,2.0,0.41075,-0.74,-4.5485,-32.61,-3.05
1219,2.0,-2.25975,-0.54925,5.03175,-14.17,-4.02
1220,2.0,-1.386,1.988,-3.94125,-32.13,-4.97
1221,2.0,-2.25975,-0.54925,5.03175,-14.17,-4.02
1222,2.0,-1.7375,0.62275,-0.652,-24.07,-0.97
1223,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1224,2.0,-7.356,3.4375,1.06025,-22.4,-2.23
1225,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1226,2.0,-0.99175,8.0255,5.9185,-23.54,-0.47
1227,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1228,2.0,5.28225,-4.12825,-0.7935,-20.0,0.94
1229,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1230,2.0,5.28225,-4.12825,-0.7935,-20.0,0.94
1231,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1232,2.0,3.6125,-2.33125,-5.621,-16.83,-0.46
1233,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1234,2.0,3.6125,-2.33125,-5.621,-16.83,-0.46
1235,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1236,2.0,3.6125,-2.33125,-5.621,-16.83,-0.46
1237,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1238,2.0,2.3195,-1.526,-6.57575,-14.65,-1.29
1239,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1240,2.0,2.3195,-1.526,-6.57575,-14.65,-1.29
1241,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1242,2.0,2.3195,-1.526,-6.57575,-14.65,-1.29
1243,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1244,2.0,1.36675,-0.821,-2.33425,-13.78,-1.7
1245,2.0,2.115,-0.4225,0.56575,-10.91,-3.67
1246,2.0,2.01775,-1.6985,4.07325,-13.37,-2.27
1247,2.0,-1.23025,0.7225,-0.12975,-13.48,-5.65
1248,2.0,0.6575,-0.14525,3.28125,-12.6,-2.38
1249,2.0,-1.23025,0.7225,-0.12975,-13.48,-5.65
1250,2.0,-0.349,4.6075,4.05475,-11.23,-1.66
1251,2.0,-1.23025,0.7225,-0.12975,-13.48,-5.65
1252,2.0,-0.31325,1.17975,4.2895,-10.74,-0.58
1253,2.0,-1.23025,0.7225,-0.12975,-13.48,-5.65
1254,2.0,-1.20975,-0.2155,1.90075,-14.03,-2.2
1255,2.0,-3.86175,1.46525,-3.71425,-24.33,-8.01
1256,2.0,0.34,0.5875,3.059,-14.53,-1.58
1257,2.0,-3.86175,1.46525,-3.71425,-24.33,-8.01
1258,2.0,0.898,2.63725,-0.46375,-14.22,-2.12
1259,2.0,-3.86175,1.46525,-3.71425,-24.33,-8.01
1260,2.0,-1.18725,0.762,4.22725,-20.44,-1.65
1261,2.0,-3.39975,1.15875,5.41525,-21.79,-4.14
1262,2.0,-0.912,-2.06775,-1.9565,-23.58,-1.76
1263,2.0,-3.39975,1.15875,5.41525,-21.79,-4.14
1264,2.0,-1.243,-1.9525,-4.06375,-25.18,0.11
1265,2.0,-3.39975,1.15875,5.41525,-21.79,-4.14
1266,2.0,-1.243,-1.9525,-4.06375,-25.18,0.11
1267,2.0,-3.39975,1.15875,5.41525,-21.79,-4.14
1268,2.0,-3.71925,-2.93,-3.71175,-25.41,0.06
1269,2.0,-3.39975,1.15875,5.41525,-21.79,-4.14
1270,2.0,-1.5045,-2.132,-0.6885,-30.4,-0.26
1271,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1272,2.0,-0.44375,-2.30025,-2.28975,-30.48,-0.62
1273,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1274,2.0,0.95025,-0.03725,-3.878,-30.3,-0.96
1275,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1276,2.0,2.686,2.235,-5.32875,-29.69,-0.89
1277,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1278,2.0,4.103,4.113,-7.36925,-28.58,-0.39
1279,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1280,2.0,4.76075,-2.50225,5.7055,-26.95,0.53
1281,2.0,-1.288,-0.939,-0.805,-13.5,-3.7
1282,2.0,-5.76975,6.1075,4.7985,-27.54,-0.85
1283,2.0,2.31525,0.00375,1.958,-10.94,-4.48
1284,2.0,4.22625,-0.83275,3.0855,-27.51,0.99
1285,2.0,2.31525,0.00375,1.958,-10.94,-4.48
1286,2.0,3.5635,-3.16225,2.43925,-22.2,-0.14
1287,2.0,2.31525,0.00375,1.958,-10.94,-4.48
1288,2.0,-1.04375,2.73375,2.98825,-16.2,-1.13
1289,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1290,2.0,0.66975,0.87375,2.85,-15.02,-0.58
1291,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1292,2.0,1.004,0.334,1.7235,-14.46,-0.61
1293,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1294,2.0,1.00875,0.136,1.19025,-14.15,-0.6
1295,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1296,2.0,1.3525,-0.10975,2.04625,-14.76,-0.29
1297,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1298,2.0,0.4345,1.1605,1.372,-14.92,-0.34
1299,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1300,2.0,0.4345,1.1605,1.372,-14.92,-0.34
1301,2.0,-2.38425,0.09275,-1.036,-21.64,-8.8
1302,2.0,1.532,0.15875,1.13225,-18.09,-0.39
1303,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1304,2.0,1.45675,-0.11775,2.1145,-19.11,-0.75
1305,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1306,2.0,-1.85275,-1.73975,-2.3375,-23.8,-2.4
1307,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1308,2.0,-1.978,-1.92725,-1.60375,-25.03,-3.0
1309,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1310,2.0,-1.432,-0.88175,-0.5925,-26.11,-3.54
1311,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1312,2.0,-1.432,-0.88175,-0.5925,-26.11,-3.54
1313,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1314,2.0,0.36325,0.41375,0.51125,-26.89,-3.8
1315,2.0,0.045,1.10125,-4.631,-23.18,-11.34
1316,2.0,0.081,0.03575,0.19975,-27.31,-4.0
1317,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1318,2.0,-1.8275,-0.12775,-2.1515,-28.27,-4.37
1319,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1320,2.0,-3.4395,-1.40325,-3.0065,-29.38,-4.72
1321,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1322,2.0,-5.0385,0.336,-1.77975,-32.24,-4.8
1323,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1324,2.0,-5.0385,0.336,-1.77975,-32.24,-4.8
1325,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1326,2.0,-3.27725,0.29725,-2.097,-32.89,-4.39
1327,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1328,2.0,-3.27725,0.29725,-2.097,-32.89,-4.39
1329,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1330,2.0,-3.27725,0.29725,-2.097,-32.89,-4.39
1331,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1332,2.0,-1.68,-0.23275,-3.43275,-33.07,-4.16
1333,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1334,2.0,-0.8385,0.16225,-4.62075,-32.89,-4.11
1335,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1336,2.0,-0.8385,0.16225,-4.62075,-32.89,-4.11
1337,2.0,-0.81425,2.63125,4.68225,-14.58,-2.98
1338,2.0,1.86275,4.67625,-5.3435,-30.5,-2.17
1339,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1340,2.0,1.33225,8.17375,-7.276,-27.13,-0.04
1341,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1342,2.0,-1.0155,-7.37775,-8.6435,-27.2,-2.48
1343,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1344,2.0,6.38275,-3.96925,2.498,-29.52,-0.26
1345,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1346,2.0,2.8655,-0.9835,3.441,-26.9,-1.75
1347,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1348,2.0,2.8655,-0.9835,3.441,-26.9,-1.75
1349,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1350,2.0,2.8655,-0.9835,3.441,-26.9,-1.75
1351,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1352,2.0,5.136,-3.1845,-1.353,-24.21,-2.63
1353,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1354,2.0,5.136,-3.1845,-1.353,-24.21,-2.63
1355,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1356,2.0,3.084,-0.5335,-1.6295,-22.05,-3.66
1357,2.0,0.7085,-1.07225,3.109,-12.79,-3.72
1358,2.0,2.116,-0.421,2.9395,-20.08,-3.81
1359,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1360,2.0,0.88325,1.18575,4.1865,-19.8,-3.57
1361,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1362,2.0,-0.38475,1.06125,1.1855,-18.3,-2.05
1363,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1364,2.0,-0.2065,1.2755,0.91675,-17.8,-1.87
1365,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1366,2.0,-0.477,1.30025,1.1025,-17.39,-1.67
1367,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1368,2.0,-0.477,1.30025,1.1025,-17.39,-1.67
1369,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1370,2.0,-0.278,0.608,1.483,-17.13,-1.52
1371,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1372,2.0,-0.278,0.608,1.483,-17.13,-1.52
1373,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1374,2.0,0.0735,0.22725,1.48825,-16.92,-1.45
1375,2.0,-2.25225,1.158,-2.4825,-18.44,-8.02
1376,2.0,0.0705,0.0475,1.301,-16.8,-1.23
1377,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1378,2.0,0.1085,-0.16525,0.9945,-16.86,-1.02
1379,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1380,2.0,0.58025,0.71025,0.08625,-17.03,-0.82
1381,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1382,2.0,1.08925,0.70025,0.3285,-17.28,-0.74
1383,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1384,2.0,1.08925,0.70025,0.3285,-17.28,-0.74
1385,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1386,2.0,1.08925,0.70025,0.3285,-17.28,-0.74
1387,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1388,2.0,1.44325,0.647,0.89375,-17.64,-0.74
1389,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1390,2.0,1.44325,0.647,0.89375,-17.64,-0.74
1391,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1392,2.0,1.94775,0.5095,1.56675,-18.08,-0.82
1393,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1394,2.0,1.94775,0.5095,1.56675,-18.08,-0.82
1395,2.0,-4.43075,1.84425,-0.588,-18.05,-9.84
1396,2.0,0.54375,1.1225,2.003,-19.08,-1.15
1397,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1398,2.0,0.99375,0.05475,1.75075,-21.13,-1.25
1399,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1400,2.0,-1.067,-1.6885,-2.3195,-24.28,-2.14
1401,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1402,2.0,-2.44925,-1.88225,-2.396,-25.5,-2.52
1403,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1404,2.0,-0.65675,-1.2945,0.25275,-26.79,-2.82
1405,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1406,2.0,-0.65675,-1.2945,0.25275,-26.79,-2.82
1407,2.0,1.31925,-0.33,-2.62525,-17.11,-8.28
1408,2.0,-4.52975,-0.02125,-2.343,-31.77,-3.08
1409,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1410,2.0,-4.4765,0.16675,-2.87375,-32.97,-2.5
1411,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1412,2.0,0.3415,-0.26775,-5.0485,-33.71,-1.85
1413,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1414,2.0,-0.515,-0.50825,-6.95,-33.07,-2.07
1415,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1416,2.0,-3.8485,-0.757,-7.25925,-32.64,-2.39
1417,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1418,2.0,-3.39725,-0.33525,-4.76025,-33.09,-2.56
1419,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1420,2.0,-3.39725,-0.33525,-4.76025,-33.09,-2.56
1421,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1422,2.0,0.03675,2.172,-2.844,-33.54,-2.39
1423,2.0,2.743,-6.03625,3.11275,-5.03,-4.06
1424,2.0,0.83975,3.1635,-4.81375,-31.96,-1.0
1425,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1426,2.0,-0.87225,7.8965,-9.09625,-31.23,-0.69
1427,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1428,2.0,-4.13175,6.3365,-9.89525,-33.24,-1.52
1429,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1430,2.0,4.111,-3.15725,3.4335,-30.8,-1.39
1431,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1432,2.0,2.45575,-1.08775,0.83475,-27.9,-2.12
1433,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1434,2.0,1.7775,0.17775,3.389,-26.12,-2.44
1435,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1436,2.0,1.7775,0.17775,3.389,-26.12,-2.44
1437,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1438,2.0,2.97,2.52875,3.296,-25.15,-2.17
1439,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1440,2.0,2.97,2.52875,3.296,-25.15,-2.17
1441,2.0,0.68875,0.16775,-0.1555,-6.64,-4.97
1442,2.0,2.79825,1.216,3.55825,-22.8,-1.44
1443,2.0,-3.0205,1.399,-2.29375,-14.49,-8.87
1444,2.0,1.696,1.02975,3.50125,-21.62,-1.34
1445,2.0,-3.0205,1.399,-2.29375,-14.49,-8.87
1446,2.0,1.0805,1.79075,2.7285,-20.1,-0.49
1447,2.0,-3.0205,1.399,-2.29375,-14.49,-8.87
1448,2.0,1.80325,1.2915,2.916,-19.84,-0.29
1449,2.0,-3.0205,1.399,-2.29375,-14.49,-8.87
1450,2.0,1.8215,1.3275,0.818,-21.09,-0.9
1451,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1452,2.0,-1.21825,0.08025,-3.199,-22.36,-0.99
1453,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1454,2.0,-1.17775,-0.5485,-2.18325,-25.34,-1.28
1455,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1456,2.0,0.3495,-1.24775,-1.5405,-25.94,-1.35
1457,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1458,2.0,0.51625,-1.50025,-1.62975,-26.47,-1.66
1459,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1460,2.0,0.3465,-2.17675,-1.42975,-27.17,-2.09
1461,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1462,2.0,0.3465,-2.17675,-1.42975,-27.17,-2.09
1463,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1464,2.0,-1.36925,-2.60525,-1.1855,-28.09,-2.67
1465,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1466,2.0,-1.36925,-2.60525,-1.1855,-28.09,-2.67
1467,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1468,2.0,-1.36925,-2.60525,-1.1855,-28.09,-2.67
1469,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1470,2.0,-2.67575,-2.7175,-0.354,-29.43,-3.36
1471,2.0,-2.28625,-0.359,-3.44275,-18.25,-10.63
1472,2.0,0.31875,1.23525,0.9375,-32.67,-4.39
1473,2.0,3.75475,0.05325,3.49225,-12.65,-4.85
1474,2.0,0.56475,-0.61775,-3.22125,-30.07,-3.77
1475,2.0,3.75475,0.05325,3.49225,-12.65,-4.85
1476,2.0,-1.469,-0.2755,-1.22575,-28.55,-4.16
1477,2.0,3.75475,0.05325,3.49225,-12.65,-4.85
1478,2.0,-3.666,-0.822,-0.5635,-27.52,-4.2
1479,2.0,0.151,0.0565,0.73225,-11.49,-4.13
1480,2.0,-3.73875,0.8985,-0.65175,-26.83,-3.34
1481,2.0,0.151,0.0565,0.73225,-11.49,-4.13
1482,2.0,-2.93575,2.0965,-1.0255,-26.73,-2.85
1483,2.0,0.151,0.0565,0.73225,-11.49,-4.13
1484,2.0,-1.40225,1.901,-2.161,-26.36,-1.43
1485,2.0,0.151,0.0565,0.73225,-11.49,-4.13
1486,2.0,-1.40225,1.901,-2.161,-26.36,-1.43
1487,2.0,0.151,0.0565,0.73225,-11.49,-4.13
1488,2.0,-1.01775,1.28625,0.9135,-24.33,-0.58
1489,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1490,2.0,2.9165,-1.8895,-0.1835,-22.94,-0.56
1491,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1492,2.0,0.4805,-1.0905,-0.984,-21.65,-1.76
1493,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1494,2.0,0.17975,-0.81675,0.408,-21.45,-2.0
1495,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1496,2.0,2.1895,-0.41925,2.271,-20.33,-2.44
1497,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1498,2.0,2.1895,-0.41925,2.271,-20.33,-2.44
1499,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1500,2.0,0.93225,0.24975,1.64575,-19.39,-2.64
1501,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1502,2.0,0.93225,0.24975,1.64575,-19.39,-2.64
1503,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1504,2.0,-1.19625,1.27,0.93575,-18.67,-2.71
1505,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1506,2.0,-1.44025,1.87025,1.40275,-18.28,-2.63
1507,2.0,1.51575,1.644,-0.258,-7.62,-5.63
1508,2.0,1.607,1.224,3.913,-16.93,-2.3
1509,2.0,-2.66475,0.48175,0.2965,-17.9,-8.99
1510,2.0,-0.84525,0.53225,3.564,-15.44,-2.12
1511,2.0,-2.66475,0.48175,0.2965,-17.9,-8.99
1512,2.0,0.11625,-0.3795,0.98675,-15.54,-2.62
1513,2.0,-2.66475,0.48175,0.2965,-17.9,-8.99
1514,2.0,0.11625,-0.3795,0.98675,-15.54,-2.62
1515,2.0,-2.66475,0.48175,0.2965,-17.9,-8.99
1516,2.0,-0.07375,0.3035,1.15275,-15.34,-2.53
1517,2.0,-2.66475,0.48175,0.2965,-17.9,-8.99
1518,2.0,0.0195,0.9345,1.05375,-14.89,-2.25
1519,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1520,2.0,1.48575,0.5795,0.821,-14.6,-2.08
1521,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1522,2.0,0.79875,0.80575,-1.21125,-14.54,-1.68
1523,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1524,2.0,1.228,0.082,-0.46725,-15.19,-1.53
1525,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1526,2.0,1.02275,0.12275,0.06425,-15.95,-1.52
1527,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1528,2.0,1.02275,0.12275,0.06425,-15.95,-1.52
1529,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1530,2.0,0.73325,0.0295,0.50825,-16.9,-1.58
1531,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1532,2.0,0.73325,0.0295,0.50825,-16.9,-1.58
1533,2.0,-2.31425,0.22575,-2.173,-23.41,-10.69
1534,2.0,0.3615,-0.148,2.0505,-20.36,-1.69
1535,2.0,3.11525,0.192,-1.44525,-17.82,-6.15
1536,2.0,-2.13775,-0.25925,0.05075,-26.23,-3.0
1537,2.0,3.11525,0.192,-1.44525,-17.82,-6.15
1538,2.0,-2.78875,0.00875,0.472,-27.47,-2.96
1539,2.0,3.11525,0.192,-1.44525,-17.82,-6.15
1540,2.0,-2.48025,-0.1525,0.63425,-28.73,-2.7
1541,2.0,3.11525,0.192,-1.44525,-17.82,-6.15
1542,2.0,-2.48025,-0.1525,0.63425,-28.73,-2.7
1543,2.0,3.11525,0.192,-1.44525,-17.82,-6.15
1544,2.0,-1.22775,0.18625,-3.35675,-31.36,-1.51
1545,2.0,2.1095,-1.991,0.107,-11.52,-2.31
1546,2.0,-0.797,-0.037,-4.871,-31.43,-0.85
1547,2.0,2.1095,-1.991,0.107,-11.52,-2.31
1548,2.0,-0.499,0.48125,-4.9505,-31.12,-0.68
1549,2.0,2.1095,-1.991,0.107,-11.52,-2.31
1550,2.0,-1.21025,-0.0445,-3.768,-29.95,-0.63
1551,2.0,2.1095,-1.991,0.107,-11.52,-2.31
1552,2.0,-2.71075,1.2705,0.94275,-27.4,-0.58
1553,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1554,2.0,-0.10925,0.51,0.29575,-25.99,0.64
1555,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1556,2.0,-0.9045,0.8175,1.7705,-23.78,0.46
1557,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1558,2.0,1.495,0.5015,1.62925,-23.02,0.82
1559,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1560,2.0,1.495,0.5015,1.62925,-23.02,0.82
1561,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1562,2.0,4.17225,-1.53325,0.69075,-21.78,0.7
1563,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1564,2.0,3.8875,-1.81625,-0.6105,-20.29,0.04
1565,2.0,0.03475,0.51825,-0.803,-10.05,-3.91
1566,2.0,0.045,0.797,0.85525,-16.9,-1.83
1567,2.0,1.446,0.2675,0.41275,-11.91,-5.31
1568,2.0,0.96925,0.552,1.452,-16.29,-1.82
1569,2.0,1.446,0.2675,0.41275,-11.91,-5.31
1570,2.0,-0.24075,-1.275,-2.38625,-16.15,-1.92
1571,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1572,2.0,0.3645,-0.72125,-0.29525,-16.32,-2.0
1573,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1574,2.0,-0.005,-0.042,2.77425,-16.23,-1.56
1575,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1576,2.0,2.1085,0.12775,2.356,-15.89,-1.18
1577,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1578,2.0,1.9925,1.44225,1.65,-15.55,-1.22
1579,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1580,2.0,1.9925,1.44225,1.65,-15.55,-1.22
1581,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1582,2.0,1.71325,1.18675,0.47925,-15.5,-1.08
1583,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1584,2.0,1.9205,1.808,-0.051,-15.95,-0.89
1585,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1586,2.0,1.9205,1.808,-0.051,-15.95,-0.89
1587,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1588,2.0,1.9205,1.808,-0.051,-15.95,-0.89
1589,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1590,2.0,1.832,1.81425,0.37975,-16.72,-0.66
1591,2.0,-2.5195,0.63825,1.0575,-22.25,-9.06
1592,2.0,1.494,0.96375,2.5115,-20.02,-0.42
1593,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1594,2.0,-2.1555,-2.45875,-1.587,-24.19,-1.32
1595,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1596,2.0,-3.74275,-2.466,-1.9,-26.06,-1.74
1597,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1598,2.0,-3.7265,-0.5805,-0.21625,-27.97,-1.79
1599,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1600,2.0,-3.7265,-0.5805,-0.21625,-27.97,-1.79
1601,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1602,2.0,-1.527,-0.20675,1.25,-29.36,-1.59
1603,2.0,-2.09625,0.25225,-1.543,-23.21,-11.18
1604,2.0,-1.0415,-0.3285,-1.55675,-31.12,-2.14
1605,2.0,2.7145,-1.29,3.788,-17.98,-3.16
1606,2.0,-0.81275,-0.343,-2.1175,-32.28,-2.43
1607,2.0,2.7145,-1.29,3.788,-17.98,-3.16
1608,2.0,-2.48975,0.99475,-4.3365,-34.48,-1.27
1609,2.0,2.7145,-1.29,3.788,-17.98,-3.16
1610,2.0,-2.48975,0.99475,-4.3365,-34.48,-1.27
1611,2.0,2.7145,-1.29,3.788,-17.98,-3.16
1612,2.0,-2.509,-0.74825,0.1005,-26.39,2.01
1613,2.0,2.98025,-0.17925,2.92,-11.78,-3.53
1614,2.0,-2.56525,0.07575,0.897,-25.83,2.34
1615,2.0,2.98025,-0.17925,2.92,-11.78,-3.53
1616,2.0,-3.175,-0.97675,0.45175,-25.02,2.93
1617,2.0,2.98025,-0.17925,2.92,-11.78,-3.53
