,activity,x-accel,y-accel,z-accel,y-gyr,z-gyr
465,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
466,0.0,-0.03325,0.0,0.089,0.18,0.2
467,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
468,0.0,0.01,-0.01625,0.01075,0.19,0.2
469,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
470,0.0,-0.0195,0.001,0.00875,0.19,0.2
471,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
472,0.0,0.0105,-0.002,-0.01975,0.19,0.21
473,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
474,0.0,0.008,-0.02175,-0.02275,0.19,0.21
475,0.0,-0.01525,0.00575,0.0345,0.13,-0.08
476,0.0,0.02,0.00925,0.07225,0.19,0.21
477,0.0,0.0205,-0.001,0.04875,0.08,-0.1
478,0.0,-0.00575,0.022,0.07775,0.19,0.21
479,0.0,0.0205,-0.001,0.04875,0.08,-0.1
480,0.0,0.01625,0.01075,0.12525,0.19,0.22
481,0.0,0.0205,-0.001,0.04875,0.08,-0.1
482,0.0,0.01725,-0.0085,0.09475,0.19,0.23
483,0.0,0.0205,-0.001,0.04875,0.08,-0.1
484,0.0,0.00925,-0.00225,0.05425,0.19,0.24
485,0.0,0.0205,-0.001,0.04875,0.08,-0.1
486,0.0,-0.00975,-0.01025,0.03125,0.19,0.24
487,0.0,0.0205,-0.001,0.04875,0.08,-0.1
488,0.0,0.0035,0.0065,0.04475,0.19,0.24
489,0.0,0.0205,-0.001,0.04875,0.08,-0.1
490,0.0,-0.004,-0.01675,0.03725,0.19,0.24
491,0.0,0.0205,-0.001,0.04875,0.08,-0.1
492,0.0,-0.004,-0.01675,0.03725,0.19,0.24
493,0.0,0.0205,-0.001,0.04875,0.08,-0.1
494,0.0,-0.00525,-0.0045,0.00825,0.19,0.24
495,0.0,0.01275,0.013,0.03475,0.08,-0.09
496,0.0,0.00675,0.00325,-0.02375,0.18,0.26
497,0.0,0.01275,0.013,0.03475,0.08,-0.09
498,0.0,-0.02475,0.0185,0.02325,0.16,0.28
499,0.0,0.01275,0.013,0.03475,0.08,-0.09
500,0.0,-0.02125,0.02325,0.08275,0.15,0.29
501,0.0,0.01275,0.013,0.03475,0.08,-0.09
502,0.0,0.00975,0.00325,0.10325,0.14,0.29
503,0.0,0.01275,0.013,0.03475,0.08,-0.09
504,0.0,0.02425,0.03675,0.1325,0.14,0.29
505,0.0,0.01275,0.013,0.03475,0.08,-0.09
506,0.0,-0.01825,-0.008,0.03925,0.14,0.27
507,0.0,-0.00725,0.01075,0.0555,0.06,-0.1
508,0.0,0.01475,-0.0085,0.05675,0.14,0.27
509,0.0,-0.00725,0.01075,0.0555,0.06,-0.1
510,0.0,0.0485,-0.031,0.06725,0.19,0.17
511,0.0,-0.00725,0.01075,0.0555,0.06,-0.1
512,0.0,0.00525,-0.028,0.04575,0.2,0.16
513,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
514,0.0,0.00825,-0.0075,0.05275,0.21,0.14
515,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
516,0.0,-0.01375,-0.00675,0.0385,0.22,0.13
517,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
518,0.0,0.012,-0.0065,0.02775,0.23,0.12
519,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
520,0.0,0.012,-0.0065,0.02775,0.23,0.12
521,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
522,0.0,0.01125,-0.007,0.04675,0.23,0.11
523,0.0,-0.01325,0.01025,0.0535,0.05,-0.11
524,0.0,-0.007,0.003,0.06925,0.24,0.12
525,0.0,0.009,-0.005,0.05425,0.06,-0.1
526,0.0,0.0135,0.015,0.06325,0.24,0.12
527,0.0,0.009,-0.005,0.05425,0.06,-0.1
528,0.0,0.0135,0.015,0.06325,0.24,0.12
529,0.0,0.009,-0.005,0.05425,0.06,-0.1
530,0.0,0.015,0.009,0.04825,0.24,0.11
531,0.0,0.009,-0.005,0.05425,0.06,-0.1
532,0.0,0.015,0.009,0.04825,0.24,0.11
533,0.0,0.009,-0.005,0.05425,0.06,-0.1
534,0.0,0.01725,-0.00325,0.05875,0.24,0.11
535,0.0,0.009,-0.005,0.05425,0.06,-0.1
536,0.0,0.00075,0.0025,0.06725,0.24,0.1
537,0.0,0.008,-0.007,0.04875,0.06,-0.08
538,0.0,0.00875,0.006,0.05825,0.24,0.08
539,0.0,0.008,-0.007,0.04875,0.06,-0.08
540,0.0,0.00175,0.0085,0.06825,0.24,0.08
541,0.0,0.008,-0.007,0.04875,0.06,-0.08
542,0.0,-0.02825,-0.01825,0.044,0.26,0.05
543,0.0,0.008,-0.007,0.04875,0.06,-0.08
544,0.0,0.0095,-0.038,0.07125,0.26,0.04
545,0.0,0.01175,0.005,0.05125,0.06,-0.08
546,0.0,-0.0035,0.004,0.0675,0.27,0.01
547,0.0,0.01175,0.005,0.05125,0.06,-0.08
548,0.0,0.0185,0.002,0.027,0.28,0.01
549,0.0,0.01175,0.005,0.05125,0.06,-0.08
550,0.0,0.00725,-0.0105,0.061,0.28,0.0
551,0.0,0.01175,0.005,0.05125,0.06,-0.08
552,0.0,-0.00375,0.0175,0.044,0.28,-0.01
553,0.0,0.01175,0.005,0.05125,0.06,-0.08
554,0.0,-0.00375,0.0175,0.044,0.28,-0.01
555,0.0,0.01175,0.005,0.05125,0.06,-0.08
556,0.0,-0.003,-0.006,0.067,0.28,0.0
557,0.0,0.01175,0.005,0.05125,0.06,-0.08
558,0.0,-0.00575,0.01175,0.0515,0.28,-0.01
559,0.0,0.011,0.005,0.06875,0.07,-0.09
560,0.0,0.012,0.0045,0.037,0.29,-0.01
561,0.0,0.011,0.005,0.06875,0.07,-0.09
562,0.0,0.004,-0.0185,0.0255,0.29,-0.01
563,0.0,0.011,0.005,0.06875,0.07,-0.09
564,0.0,0.01,0.022,0.0635,0.29,-0.01
565,0.0,0.011,0.005,0.06875,0.07,-0.09
566,0.0,0.0085,-0.0405,0.0645,0.28,-0.03
567,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
568,0.0,-0.02175,0.02075,0.03425,0.27,-0.03
569,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
570,0.0,-0.04975,0.02825,0.01475,0.26,-0.01
571,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
572,0.0,0.035,0.021,0.062,0.26,0.01
573,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
574,0.0,0.01675,0.012,0.0715,0.26,0.01
575,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
576,0.0,-0.005,-0.00475,0.0455,0.26,0.01
577,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
578,0.0,-0.005,-0.00475,0.0455,0.26,0.01
579,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
580,0.0,0.005,-0.0285,0.0825,0.26,0.01
581,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
582,0.0,0.005,-0.0285,0.0825,0.26,0.01
583,0.0,-0.01225,0.01575,0.0605,0.09,-0.07
584,0.0,0.00575,-0.0025,0.071,0.27,0.01
585,0.0,-0.01725,0.00825,0.043,0.15,-0.06
586,0.0,0.00025,-0.011,0.044,0.27,0.01
587,0.0,-0.01725,0.00825,0.043,0.15,-0.06
588,0.0,-0.002,0.0,0.056,0.27,0.0
589,0.0,-0.01725,0.00825,0.043,0.15,-0.06
590,0.0,-0.00925,-0.00725,0.03925,0.28,-0.01
591,0.0,-0.01725,0.00825,0.043,0.15,-0.06
592,0.0,0.00625,0.0085,0.033,0.28,-0.02
593,0.0,-0.01725,0.00825,0.043,0.15,-0.06
594,0.0,0.00625,0.0085,0.033,0.28,-0.02
595,0.0,-0.01725,0.00825,0.043,0.15,-0.06
596,0.0,0.0,-0.0015,0.045,0.28,-0.03
597,0.0,-0.01725,0.00825,0.043,0.15,-0.06
598,0.0,0.012,0.008,0.05,0.29,-0.06
599,0.0,0.00625,0.009,0.03825,0.13,-0.06
600,0.0,-0.00225,-0.01275,0.063,0.29,-0.06
601,0.0,0.00625,0.009,0.03825,0.13,-0.06
602,0.0,-0.01775,-0.0065,-0.00675,0.28,-0.05
603,0.0,0.00625,0.009,0.03825,0.13,-0.06
604,0.0,-0.0025,0.0235,0.031,0.27,-0.04
605,0.0,0.00625,0.009,0.03825,0.13,-0.06
606,0.0,-0.04625,0.01975,0.05425,0.26,-0.03
607,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
608,0.0,0.015,0.001,0.0875,0.26,-0.03
609,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
610,0.0,-0.0145,-0.00825,0.04725,0.26,-0.03
611,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
612,0.0,-0.02225,0.00775,0.04825,0.26,-0.03
613,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
614,0.0,-0.006,0.004,0.004,0.26,-0.03
615,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
616,0.0,-0.009,-0.003,0.01975,0.26,-0.03
617,0.0,0.05125,-0.03225,0.08325,0.1,-0.08
618,0.0,0.008,-0.0125,0.0915,0.27,-0.03
619,0.0,-0.006,0.00525,0.06425,0.13,-0.06
620,0.0,-0.01525,0.02875,0.03075,0.27,-0.03
621,0.0,-0.006,0.00525,0.06425,0.13,-0.06
622,0.0,-0.015,0.01875,0.043,0.25,0.01
623,0.0,-0.006,0.00525,0.06425,0.13,-0.06
624,0.0,-0.01425,-0.02275,0.0805,0.25,0.01
625,0.0,0.008,-0.002,0.05325,0.1,-0.06
626,0.0,0.0095,0.0085,0.0165,0.26,0.01
627,0.0,0.008,-0.002,0.05325,0.1,-0.06
628,0.0,-0.0005,-0.019,0.0555,0.27,0.01
629,0.0,0.008,-0.002,0.05325,0.1,-0.06
630,0.0,-0.0005,-0.019,0.0555,0.27,0.01
631,0.0,0.008,-0.002,0.05325,0.1,-0.06
632,0.0,0.0145,-0.035,0.0125,0.27,0.01
633,0.0,0.008,-0.002,0.05325,0.1,-0.06
634,0.0,0.0145,-0.035,0.0125,0.27,0.01
635,0.0,0.008,-0.002,0.05325,0.1,-0.06
636,0.0,0.0055,0.0155,0.05,0.28,0.01
637,0.0,0.008,-0.002,0.05325,0.1,-0.06
638,0.0,0.00725,-0.0085,0.0395,0.27,0.01
639,0.0,0.003,-0.01,0.02425,0.1,-0.06
640,0.0,-0.01675,0.01175,0.0615,0.27,0.0
641,0.0,0.003,-0.01,0.02425,0.1,-0.06
642,0.0,0.00425,0.0105,0.05975,0.27,0.0
643,0.0,0.003,-0.01,0.02425,0.1,-0.06
644,0.0,0.01225,-0.0095,0.07575,0.26,0.0
645,0.0,0.003,-0.01,0.02425,0.1,-0.06
646,0.0,0.01225,-0.0095,0.07575,0.26,0.0
647,0.0,0.003,-0.01,0.02425,0.1,-0.06
648,0.0,-0.0205,0.02225,0.0455,0.26,0.01
649,0.0,0.003,-0.01,0.02425,0.1,-0.06
650,0.0,0.018,-0.0115,0.00875,0.25,0.01
651,0.0,-0.01975,0.01375,0.003,0.11,-0.06
652,0.0,0.01175,-0.011,0.04375,0.25,0.01
653,0.0,-0.01975,0.01375,0.003,0.11,-0.06
654,0.0,-0.02225,-0.00675,0.0735,0.26,0.01
655,0.0,-0.01975,0.01375,0.003,0.11,-0.06
656,0.0,-0.01625,0.01125,0.078,0.25,0.0
657,0.0,-0.01975,0.01375,0.003,0.11,-0.06
658,0.0,-0.01625,0.01125,0.078,0.25,0.0
659,0.0,-0.01975,0.01375,0.003,0.11,-0.06
660,0.0,0.0075,0.0075,0.02675,0.26,0.0
661,0.0,-0.01975,0.01375,0.003,0.11,-0.06
662,0.0,0.019,-0.035,0.0455,0.26,-0.01
663,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
664,0.0,0.0195,-0.0015,0.0535,0.27,-0.01
665,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
666,0.0,0.0295,0.0045,0.05325,0.24,-0.01
667,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
668,0.0,0.02725,-0.0465,0.07175,0.24,-0.01
669,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
670,0.0,0.02725,-0.0465,0.07175,0.24,-0.01
671,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
672,0.0,0.054,-0.07825,0.1195,0.24,-0.01
673,0.0,0.0075,-0.0075,0.06325,0.07,-0.06
674,0.0,-0.0365,0.012,0.028,0.2,0.06
675,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
676,0.0,0.00475,0.0045,0.06925,0.18,0.08
677,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
678,0.0,0.01825,-0.001,0.10425,0.18,0.08
679,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
680,0.0,-0.01725,-0.00375,0.1,0.17,0.08
681,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
682,0.0,-0.01125,-0.01475,0.04975,0.18,0.08
683,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
684,0.0,-0.01125,-0.01475,0.04975,0.18,0.08
685,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
686,0.0,-0.01575,0.00225,0.07125,0.17,0.08
687,0.0,-0.13175,0.03475,-0.04575,0.18,-0.06
688,0.0,0.018,0.0015,0.05075,0.19,0.06
689,0.0,0.00125,0.0085,0.04375,0.2,-0.02
690,0.0,0.00525,-0.0165,0.05775,0.21,0.04
691,0.0,0.00125,0.0085,0.04375,0.2,-0.02
692,0.0,-0.00475,-0.00325,0.04175,0.21,0.03
693,0.0,0.00125,0.0085,0.04375,0.2,-0.02
694,0.0,0.0205,0.008,0.04525,0.22,0.03
695,0.0,0.00125,0.0085,0.04375,0.2,-0.02
696,0.0,0.0045,0.001,0.03725,0.23,0.01
697,0.0,0.01,-0.0265,0.03825,0.12,-0.04
698,0.0,0.00725,0.0135,0.04325,0.24,-0.01
699,0.0,0.01,-0.0265,0.03825,0.12,-0.04
700,0.0,0.024,-0.012,0.03375,0.24,-0.01
701,0.0,0.01,-0.0265,0.03825,0.12,-0.04
702,0.0,0.001,0.012,-0.01275,0.24,-0.01
703,0.0,0.01,-0.0265,0.03825,0.12,-0.04
704,0.0,-0.00525,0.01325,0.00175,0.24,-0.01
705,0.0,0.01,-0.0265,0.03825,0.12,-0.04
706,0.0,0.0125,0.01,0.02575,0.24,0.0
707,0.0,0.01,-0.0265,0.03825,0.12,-0.04
708,0.0,-0.02025,0.00925,0.0775,0.24,0.0
709,0.0,-0.0085,0.0,0.05075,0.11,-0.04
710,0.0,0.00675,-0.0065,0.05325,0.24,0.0
711,0.0,-0.0085,0.0,0.05075,0.11,-0.04
712,0.0,0.00375,0.013,0.08025,0.24,0.0
713,0.0,-0.0085,0.0,0.05075,0.11,-0.04
714,0.0,0.01175,-0.0095,0.04325,0.24,0.0
715,0.0,-0.0085,0.0,0.05075,0.11,-0.04
716,0.0,0.01175,-0.0095,0.04325,0.24,0.0
717,0.0,-0.0085,0.0,0.05075,0.11,-0.04
718,0.0,-0.002,0.017,0.04175,0.24,-0.01
719,0.0,-0.0085,0.0,0.05075,0.11,-0.04
720,0.0,-0.002,0.017,0.04175,0.24,-0.01
721,0.0,-0.0085,0.0,0.05075,0.11,-0.04
722,0.0,-0.021,0.01675,0.0265,0.25,0.0
723,0.0,-0.017,-0.00575,0.059,0.11,-0.03
724,0.0,-0.01925,-0.01575,0.0385,0.24,0.01
725,0.0,-0.017,-0.00575,0.059,0.11,-0.03
726,0.0,0.0355,0.00375,0.05275,0.23,0.01
727,0.0,-0.017,-0.00575,0.059,0.11,-0.03
728,0.0,0.0085,-0.0345,0.09375,0.24,0.0
729,0.0,-0.017,-0.00575,0.059,0.11,-0.03
730,0.0,-0.01875,0.02075,0.0175,0.23,0.01
731,0.0,-0.017,-0.00575,0.059,0.11,-0.03
732,0.0,-0.03425,0.03625,0.014,0.22,0.01
733,0.0,-0.017,-0.00575,0.059,0.11,-0.03
734,0.0,0.0265,0.0175,0.04875,0.22,0.02
735,0.0,0.0,0.006,0.03625,0.1,-0.06
736,0.0,0.03525,-0.02175,0.04775,0.22,0.03
737,0.0,0.0,0.006,0.03625,0.1,-0.06
738,0.0,0.00575,-0.0145,0.07475,0.22,0.03
739,0.0,0.0,0.006,0.03625,0.1,-0.06
740,0.0,0.0005,0.0175,0.05975,0.22,0.06
741,0.0,0.0,0.006,0.03625,0.1,-0.06
742,0.0,0.01525,-0.00225,0.07925,0.22,0.07
743,0.0,0.0,0.006,0.03625,0.1,-0.06
744,0.0,0.012,0.007,0.05675,0.22,0.07
745,0.0,0.00975,0.0085,0.03325,0.1,-0.06
746,0.0,0.011,0.0175,0.05475,0.22,0.07
747,0.0,0.00975,0.0085,0.03325,0.1,-0.06
748,0.0,0.06625,-0.032,0.02575,0.22,0.13
749,0.0,0.00975,0.0085,0.03325,0.1,-0.06
750,0.0,0.06625,-0.032,0.02575,0.22,0.13
751,0.0,0.00975,0.0085,0.03325,0.1,-0.06
752,0.0,0.03925,-0.03525,0.01925,0.22,0.16
753,0.0,0.00975,0.0085,0.03325,0.1,-0.06
754,0.0,-0.053,0.04125,-0.00325,0.21,0.22
755,0.0,-0.018,-0.00825,0.04025,0.07,-0.06
756,0.0,0.02675,0.0185,0.025,0.19,0.25
757,0.0,-0.018,-0.00825,0.04025,0.07,-0.06
758,0.0,0.00425,-0.00475,0.05675,0.19,0.25
759,0.0,-0.018,-0.00825,0.04025,0.07,-0.06
760,0.0,-0.006,-0.01325,0.05325,0.19,0.26
761,0.0,-0.018,-0.00825,0.04025,0.07,-0.06
762,0.0,-0.006,-0.01325,0.05325,0.19,0.26
763,0.0,-0.018,-0.00825,0.04025,0.07,-0.06
764,0.0,0.001,0.0035,0.04425,0.19,0.25
765,0.0,-0.004,-0.00525,0.04375,0.08,-0.07
766,0.0,0.01025,-0.00125,0.06525,0.19,0.24
767,0.0,-0.004,-0.00525,0.04375,0.08,-0.07
768,0.0,-0.015,0.00775,0.03925,0.2,0.18
769,0.0,-0.217,-0.029,-0.154,0.2,-0.08
770,0.0,0.005,-0.00425,0.03475,0.19,0.17
771,0.0,-0.217,-0.029,-0.154,0.2,-0.08
772,0.0,0.00025,-0.00125,0.05675,0.19,0.16
773,0.0,-0.217,-0.029,-0.154,0.2,-0.08
774,0.0,0.01575,-0.021,0.06025,0.2,0.14
775,0.0,-0.217,-0.029,-0.154,0.2,-0.08
776,0.0,0.00025,-0.038,0.0955,0.21,0.13
777,0.0,-0.217,-0.029,-0.154,0.2,-0.08
778,0.0,-0.0095,-0.02425,0.073,0.2,0.12
779,0.0,-0.217,-0.029,-0.154,0.2,-0.08
780,0.0,-0.0095,-0.02425,0.073,0.2,0.12
781,0.0,-0.217,-0.029,-0.154,0.2,-0.08
782,0.0,0.0265,0.00275,0.06075,0.2,0.11
783,0.0,-0.217,-0.029,-0.154,0.2,-0.08
784,0.0,0.0265,0.00275,0.06075,0.2,0.11
785,0.0,-0.217,-0.029,-0.154,0.2,-0.08
786,0.0,0.00925,-0.015,0.07075,0.21,0.12
787,0.0,0.03925,0.03325,0.06875,0.19,-0.06
788,0.0,-0.01925,0.02475,0.04475,0.21,0.15
789,0.0,0.03925,0.03325,0.06875,0.19,-0.06
790,0.0,0.014,0.016,0.03975,0.21,0.15
791,0.0,0.03925,0.03325,0.06875,0.19,-0.06
792,0.0,0.014,0.016,0.03975,0.21,0.15
793,0.0,0.03925,0.03325,0.06875,0.19,-0.06
794,0.0,-0.0175,0.00375,0.05025,0.21,0.16
795,0.0,0.03925,0.03325,0.06875,0.19,-0.06
796,0.0,0.006,0.025,0.06375,0.22,0.17
797,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
798,0.0,-0.00475,0.015,0.06175,0.22,0.16
799,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
800,0.0,0.0125,-0.00175,0.04275,0.22,0.15
801,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
802,0.0,0.01425,-0.017,0.04625,0.22,0.13
803,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
804,0.0,0.01675,-0.0235,0.03175,0.22,0.13
805,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
806,0.0,0.00725,-0.024,0.02675,0.22,0.12
807,0.0,-0.0785,-0.01175,0.043,0.08,-0.13
808,0.0,0.02325,-0.0205,0.03725,0.22,0.09
809,0.0,-0.00875,0.00725,0.034,0.13,-0.1
810,0.0,0.01225,-0.00225,0.06675,0.22,0.08
811,0.0,-0.00875,0.00725,0.034,0.13,-0.1
812,0.0,0.02175,0.00175,0.06425,0.23,0.08
813,0.0,-0.00875,0.00725,0.034,0.13,-0.1
814,0.0,0.00625,-0.00125,0.06575,0.23,0.09
815,0.0,-0.00875,0.00725,0.034,0.13,-0.1
816,0.0,0.0075,0.0035,0.00175,0.23,0.09
817,0.0,-0.00875,0.00725,0.034,0.13,-0.1
818,0.0,-0.00275,-0.00575,0.03175,0.23,0.1
819,0.0,-0.00875,0.00725,0.034,0.13,-0.1
820,0.0,0.0195,0.0035,0.05725,0.23,0.11
821,0.0,0.03075,0.0045,0.04175,0.11,-0.09
822,0.0,-0.0095,0.01275,0.05475,0.23,0.11
823,0.0,0.03075,0.0045,0.04175,0.11,-0.09
824,0.0,-0.01825,0.03675,0.05475,0.22,0.11
825,0.0,0.03075,0.0045,0.04175,0.11,-0.09
826,0.0,0.005,0.007,0.03525,0.22,0.11
827,0.0,0.03075,0.0045,0.04175,0.11,-0.09
828,0.0,-0.00025,0.008,0.06075,0.22,0.11
829,0.0,0.03075,0.0045,0.04175,0.11,-0.09
830,0.0,0.00875,-0.00275,0.09025,0.22,0.11
831,0.0,0.03075,0.0045,0.04175,0.11,-0.09
832,0.0,0.00875,-0.00275,0.09025,0.22,0.11
833,0.0,0.03075,0.0045,0.04175,0.11,-0.09
834,0.0,0.01825,0.00775,0.08425,0.22,0.1
835,0.0,0.03075,0.0045,0.04175,0.11,-0.09
836,0.0,-0.008,-0.01725,0.00875,0.22,0.08
837,0.0,-0.025,-0.00325,0.054,0.11,-0.08
838,0.0,0.01125,-0.008,0.04625,0.22,0.08
839,0.0,-0.025,-0.00325,0.054,0.11,-0.08
840,0.0,0.0005,-0.00475,0.00025,0.22,0.08
841,0.0,-0.025,-0.00325,0.054,0.11,-0.08
842,0.0,-0.004,-0.01325,0.02925,0.22,0.08
843,0.0,-0.025,-0.00325,0.054,0.11,-0.08
844,0.0,-0.00725,-0.0025,0.00925,0.22,0.08
845,0.0,-0.025,-0.00325,0.054,0.11,-0.08
846,0.0,-0.00725,-0.0025,0.00925,0.22,0.08
847,0.0,-0.025,-0.00325,0.054,0.11,-0.08
848,0.0,0.02675,-0.00725,0.06925,0.22,0.08
849,0.0,-0.025,-0.00325,0.054,0.11,-0.08
850,0.0,0.00375,-0.005,0.08975,0.22,0.08
851,0.0,-0.025,-0.00325,0.054,0.11,-0.08
852,0.0,0.00375,-0.005,0.08975,0.22,0.08
853,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
854,0.0,0.01625,-0.0045,0.08325,0.22,0.08
855,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
856,0.0,-0.015,0.01875,0.04275,0.22,0.08
857,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
858,0.0,-0.00425,0.00625,0.03375,0.22,0.09
859,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
860,0.0,-0.00425,0.00625,0.03375,0.22,0.09
861,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
862,0.0,-0.01,0.01325,0.04875,0.22,0.09
863,0.0,-0.01275,-0.00025,0.01625,0.12,-0.08
864,0.0,0.00625,-0.00325,0.04975,0.22,0.11
865,0.0,0.031,-0.0015,0.05725,0.12,-0.09
866,0.0,-0.02925,-0.00475,0.0745,0.22,0.12
867,0.0,0.031,-0.0015,0.05725,0.12,-0.09
868,0.0,0.002,0.013,0.05275,0.22,0.12
869,0.0,0.031,-0.0015,0.05725,0.12,-0.09
870,0.0,0.02725,-0.00625,0.07375,0.22,0.13
871,0.0,0.031,-0.0015,0.05725,0.12,-0.09
872,0.0,0.02725,-0.00625,0.07375,0.22,0.13
873,0.0,0.031,-0.0015,0.05725,0.12,-0.09
874,0.0,0.00775,-0.013,0.06875,0.22,0.13
875,0.0,0.031,-0.0015,0.05725,0.12,-0.09
876,0.0,0.00775,-0.013,0.06875,0.22,0.13
877,0.0,0.031,-0.0015,0.05725,0.12,-0.09
878,0.0,-0.013,0.00375,0.03225,0.22,0.13
879,0.0,0.031,-0.0015,0.05725,0.12,-0.09
880,0.0,-0.013,0.00375,0.03225,0.22,0.13
881,0.0,0.031,-0.0015,0.05725,0.12,-0.09
882,0.0,0.005,0.0,0.04275,0.22,0.12
883,0.0,-0.011,0.0005,0.07125,0.13,-0.07
884,0.0,0.0025,0.0175,0.05725,0.22,0.11
885,0.0,-0.011,0.0005,0.07125,0.13,-0.07
886,0.0,0.0055,0.009,0.06975,0.22,0.11
887,0.0,-0.011,0.0005,0.07125,0.13,-0.07
888,0.0,-0.02525,-0.00325,0.059,0.22,0.1
889,0.0,-0.011,0.0005,0.07125,0.13,-0.07
890,0.0,-0.013,0.0,0.03375,0.22,0.09
891,0.0,-0.011,0.0005,0.07125,0.13,-0.07
892,0.0,0.00375,-0.0185,0.01325,0.22,0.07
893,0.0,0.008,-0.004,0.06075,0.11,-0.07
894,0.0,-0.0365,0.001,0.0095,0.22,0.07
895,0.0,0.008,-0.004,0.06075,0.11,-0.07
896,0.0,0.0065,-0.007,0.01975,0.21,0.06
897,0.0,0.008,-0.004,0.06075,0.11,-0.07
898,0.0,0.0,0.0055,0.08275,0.21,0.04
899,0.0,-0.02775,0.00475,0.042,0.11,-0.07
900,0.0,0.0055,0.019,0.05375,0.2,0.04
901,0.0,-0.02775,0.00475,0.042,0.11,-0.07
902,0.0,0.03225,-0.017,0.03175,0.2,0.04
903,0.0,-0.02775,0.00475,0.042,0.11,-0.07
904,0.0,0.0315,0.00875,0.05175,0.2,0.04
905,0.0,-0.02775,0.00475,0.042,0.11,-0.07
906,0.0,0.00175,-0.0095,0.05825,0.2,0.04
907,0.0,-0.02775,0.00475,0.042,0.11,-0.07
908,0.0,0.03725,-0.01625,0.04925,0.2,0.04
909,0.0,-0.02775,0.00475,0.042,0.11,-0.07
910,0.0,0.03725,-0.01625,0.04925,0.2,0.04
911,0.0,-0.02775,0.00475,0.042,0.11,-0.07
912,0.0,0.00575,-0.029,0.03275,0.2,0.04
913,0.0,-0.02775,0.00475,0.042,0.11,-0.07
914,0.0,0.0205,0.0145,0.01275,0.2,0.04
915,0.0,-0.02775,0.00475,0.042,0.11,-0.07
916,0.0,0.011,0.0115,0.04075,0.17,0.07
917,0.0,-0.01625,0.00275,0.021,0.08,-0.07
918,0.0,0.00475,-0.0095,0.08675,0.17,0.08
919,0.0,-0.01625,0.00275,0.021,0.08,-0.07
920,0.0,0.00675,-0.0155,0.07225,0.17,0.08
921,0.0,-0.01625,0.00275,0.021,0.08,-0.07
922,0.0,0.02475,-0.02475,0.05325,0.16,0.08
923,0.0,-0.01625,0.00275,0.021,0.08,-0.07
924,0.0,0.02025,0.00525,0.07375,0.16,0.08
925,0.0,-0.01625,0.00275,0.021,0.08,-0.07
926,0.0,-0.003,-0.00625,0.04375,0.17,0.07
927,0.0,0.00775,0.018,0.02075,0.06,-0.08
928,0.0,-0.00175,0.0075,0.03925,0.17,0.06
929,0.0,0.00775,0.018,0.02075,0.06,-0.08
930,0.0,0.00125,-0.0115,0.06925,0.17,0.07
931,0.0,0.00775,0.018,0.02075,0.06,-0.08
932,0.0,0.02175,0.0005,0.06575,0.17,0.06
933,0.0,0.00775,0.018,0.02075,0.06,-0.08
934,0.0,0.03475,-0.02575,0.05025,0.18,0.06
