0,2.0,0.02675,-0.0525,0.036
1,2.0,0.01125,-0.034,0.02525
2,2.0,0.3435,1.38325,-1.3725
3,2.0,-0.78325,-0.94175,4.14475
4,2.0,-0.85875,1.57675,-0.42925
5,2.0,-0.78325,-0.94175,4.14475
6,2.0,-0.85875,1.57675,-0.42925
7,2.0,-0.78325,-0.94175,4.14475
8,2.0,-0.85875,1.57675,-0.42925
9,2.0,-0.78325,-0.94175,4.14475
10,2.0,-4.9455,-3.1045,-2.02575
11,2.0,-0.78325,-0.94175,4.14475
12,2.0,-4.9455,-3.1045,-2.02575
13,2.0,-0.78325,-0.94175,4.14475
14,2.0,-4.9455,-3.1045,-2.02575
15,2.0,-0.78325,-0.94175,4.14475
16,2.0,-4.9455,-3.1045,-2.02575
17,2.0,-0.78325,-0.94175,4.14475
18,2.0,1.077,-0.289,4.157
19,2.0,-0.78325,-0.94175,4.14475
20,2.0,1.077,-0.289,4.157
21,2.0,-0.78325,-0.94175,4.14475
22,2.0,1.077,-0.289,4.157
23,2.0,-0.78325,-0.94175,4.14475
24,2.0,1.077,-0.289,4.157
25,2.0,-0.78325,-0.94175,4.14475
26,2.0,2.6685,7.6625,4.5375
27,2.0,-0.78325,-0.94175,4.14475
28,2.0,2.6685,7.6625,4.5375
29,2.0,-0.78325,-0.94175,4.14475
30,2.0,2.6685,7.6625,4.5375
31,2.0,-0.78325,-0.94175,4.14475
32,2.0,2.6685,7.6625,4.5375
33,2.0,-0.78325,-0.94175,4.14475
34,2.0,1.6635,-3.16025,4.13975
35,2.0,-0.78325,-0.94175,4.14475
36,2.0,1.6635,-3.16025,4.13975
37,2.0,-0.78325,-0.94175,4.14475
38,2.0,1.6635,-3.16025,4.13975
39,2.0,-0.78325,-0.94175,4.14475
40,2.0,1.6635,-3.16025,4.13975
41,2.0,-0.78325,-0.94175,4.14475
42,2.0,3.34825,-0.062,4.2305
43,2.0,-0.78325,-0.94175,4.14475
44,2.0,3.34825,-0.062,4.2305
45,2.0,-0.78325,-0.94175,4.14475
46,2.0,3.34825,-0.062,4.2305
47,2.0,-0.78325,-0.94175,4.14475
48,2.0,3.34825,-0.062,4.2305
49,2.0,-0.78325,-0.94175,4.14475
50,2.0,1.73675,-1.36825,4.19825
51,2.0,-0.78325,-0.94175,4.14475
52,2.0,1.73675,-1.36825,4.19825
53,2.0,-0.78325,-0.94175,4.14475
54,2.0,1.73675,-1.36825,4.19825
55,2.0,-0.78325,-0.94175,4.14475
56,2.0,0.008,-0.25475,0.212
57,2.0,-0.78325,-0.94175,4.14475
58,2.0,0.008,-0.25475,0.212
59,2.0,-0.78325,-0.94175,4.14475
60,2.0,0.008,-0.25475,0.212
61,2.0,-0.78325,-0.94175,4.14475
62,2.0,0.008,-0.25475,0.212
63,2.0,-0.78325,-0.94175,4.14475
64,2.0,0.008,-0.25475,0.212
65,2.0,-0.78325,-0.94175,4.14475
66,2.0,-1.07625,0.65775,-1.62475
67,2.0,-0.78325,-0.94175,4.14475
68,2.0,-1.07625,0.65775,-1.62475
69,2.0,-0.78325,-0.94175,4.14475
70,2.0,-1.07625,0.65775,-1.62475
71,2.0,-0.78325,-0.94175,4.14475
72,2.0,-1.07625,0.65775,-1.62475
73,2.0,-0.78325,-0.94175,4.14475
74,2.0,-1.72825,0.3385,-2.45075
75,2.0,-0.78325,-0.94175,4.14475
76,2.0,-1.72825,0.3385,-2.45075
77,2.0,-0.78325,-0.94175,4.14475
78,2.0,-1.72825,0.3385,-2.45075
79,2.0,-0.78325,-0.94175,4.14475
80,2.0,-2.3655,-0.308,-2.7055
81,2.0,-0.78325,-0.94175,4.14475
82,2.0,-2.3655,-0.308,-2.7055
83,2.0,-0.78325,-0.94175,4.14475
84,2.0,-2.3655,-0.308,-2.7055
85,2.0,-0.78325,-0.94175,4.14475
86,2.0,-2.3655,-0.308,-2.7055
87,2.0,-0.78325,-0.94175,4.14475
88,2.0,-1.74875,-0.42075,-1.875
89,2.0,-0.78325,-0.94175,4.14475
90,2.0,-1.74875,-0.42075,-1.875
91,2.0,-0.78325,-0.94175,4.14475
92,2.0,-1.74875,-0.42075,-1.875
93,2.0,-0.78325,-0.94175,4.14475
94,2.0,-1.74875,-0.42075,-1.875
95,2.0,-0.78325,-0.94175,4.14475
96,2.0,0.7655,0.056,-0.386
97,2.0,-0.78325,-0.94175,4.14475
98,2.0,0.7655,0.056,-0.386
99,2.0,-0.78325,-0.94175,4.14475
100,2.0,0.7655,0.056,-0.386
101,2.0,-0.78325,-0.94175,4.14475
102,2.0,2.05375,-0.32625,-0.09525
103,2.0,-0.78325,-0.94175,4.14475
104,2.0,2.05375,-0.32625,-0.09525
105,2.0,-0.78325,-0.94175,4.14475
106,2.0,2.05375,-0.32625,-0.09525
107,2.0,-0.78325,-0.94175,4.14475
108,2.0,2.05375,-0.32625,-0.09525
109,2.0,-0.78325,-0.94175,4.14475
110,2.0,2.05375,-0.32625,-0.09525
111,2.0,-0.78325,-0.94175,4.14475
112,2.0,0.9265,-0.29075,-1.083
113,2.0,-0.78325,-0.94175,4.14475
114,2.0,0.9265,-0.29075,-1.083
115,2.0,-0.78325,-0.94175,4.14475
116,2.0,0.9265,-0.29075,-1.083
117,2.0,-0.78325,-0.94175,4.14475
118,2.0,-0.10125,0.29325,-2.07225
119,2.0,-0.78325,-0.94175,4.14475
120,2.0,-0.10125,0.29325,-2.07225
121,2.0,-0.78325,-0.94175,4.14475
122,2.0,-0.10125,0.29325,-2.07225
123,2.0,-0.78325,-0.94175,4.14475
124,2.0,-0.1275,1.12975,-2.3595
125,2.0,-0.78325,-0.94175,4.14475
126,2.0,-0.1275,1.12975,-2.3595
127,2.0,-0.78325,-0.94175,4.14475
128,2.0,-0.1275,1.12975,-2.3595
129,2.0,-0.78325,-0.94175,4.14475
130,2.0,-0.28275,1.516,-2.74325
131,2.0,-0.78325,-0.94175,4.14475
132,2.0,-0.28275,1.516,-2.74325
133,2.0,-0.78325,-0.94175,4.14475
134,2.0,-0.28275,1.516,-2.74325
135,2.0,-0.78325,-0.94175,4.14475
136,2.0,-0.2905,1.5735,-2.8445
137,2.0,-0.78325,-0.94175,4.14475
138,2.0,-0.2905,1.5735,-2.8445
139,2.0,-0.78325,-0.94175,4.14475
140,2.0,-0.2905,1.5735,-2.8445
141,2.0,-0.78325,-0.94175,4.14475
142,2.0,-0.1,1.6795,-2.83025
143,2.0,-0.78325,-0.94175,4.14475
144,2.0,-0.1,1.6795,-2.83025
145,2.0,-0.78325,-0.94175,4.14475
146,2.0,-0.1,1.6795,-2.83025
147,2.0,-0.78325,-0.94175,4.14475
148,2.0,-0.00825,1.6395,-2.8525
149,2.0,-0.78325,-0.94175,4.14475
150,2.0,-0.00825,1.6395,-2.8525
151,2.0,-0.78325,-0.94175,4.14475
152,2.0,-0.00825,1.6395,-2.8525
153,2.0,-0.78325,-0.94175,4.14475
154,2.0,0.082,1.632,-2.7325
155,2.0,-0.78325,-0.94175,4.14475
156,2.0,0.082,1.632,-2.7325
157,2.0,-0.78325,-0.94175,4.14475
158,2.0,0.082,1.632,-2.7325
159,2.0,-0.78325,-0.94175,4.14475
160,2.0,0.2905,1.63625,-2.35925
161,2.0,-0.78325,-0.94175,4.14475
162,2.0,0.2905,1.63625,-2.35925
163,2.0,-0.78325,-0.94175,4.14475
164,2.0,0.2905,1.63625,-2.35925
165,2.0,-0.78325,-0.94175,4.14475
166,2.0,0.4795,1.6,-1.9535
167,2.0,-0.78325,-0.94175,4.14475
168,2.0,0.4795,1.6,-1.9535
169,2.0,-0.78325,-0.94175,4.14475
170,2.0,0.4795,1.6,-1.9535
171,2.0,-0.78325,-0.94175,4.14475
172,2.0,0.46,1.51725,-1.6585
173,2.0,-0.78325,-0.94175,4.14475
174,2.0,0.46,1.51725,-1.6585
175,2.0,-0.78325,-0.94175,4.14475
176,2.0,0.46,1.51725,-1.6585
177,2.0,-0.78325,-0.94175,4.14475
178,2.0,0.2465,1.3445,-1.2905
179,2.0,-0.78325,-0.94175,4.14475
180,2.0,0.2465,1.3445,-1.2905
